models=Nomadic	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	adr=0.05	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.05	pergrouprange=false	extratraces=true	groupsizes=1,1,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=30	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
81	0	362	116	7.96	5.04	0	0	true
81	1	330	146	8.35	5.2	0	0	false
81	2	347	137	7.87	4.95	0	0	false
81	3	377	145	8.22	5.28	0	0	false
81	4	356	104	7.59	4.99	0	0	false
81	5	362	123	8.23	5.06	0	0	false
81	6	344	113	7.95	5.06	0	0	false
81	7	293	46	5.63	1.09	0	1	true
81	8	300	49	5.81	0.84	0	1	false
81	9	316	16	5.57	0.96	0	1	false
81	10	354	126	5.48	1.29	0	1	false
81	11	354	151	5.59	0.81	0	1	false
81	12	354	126	5.57	1.06	0	1	false
81	13	354	126	5.89	1.18	0	1	false
81	14	354	126	5.42	1.07	0	1	false
82	0	365	108	7.96	5.04	0	0	true
82	1	334	139	7.7	5.25	0	0	false
82	2	349	129	8.15	5.01	0	0	false
82	3	382	138	8.26	4.77	0	0	false
82	4	358	97	7.75	5.08	0	0	false
82	5	365	115	8.26	5.01	0	0	false
82	6	346	106	8	4.86	0	0	false
82	7	295	51	5.63	1.09	0	1	true
82	8	303	54	5.84	1.24	0	1	false
82	9	319	20	5.56	0.83	0	1	false
82	10	357	118	5.35	1.34	0	1	false
82	11	382	118	5.65	1.28	0	1	false
82	12	357	118	5.52	1.2	0	1	false
82	13	357	118	5.77	1.28	0	1	false
82	14	357	118	5.9	1.11	0	1	false
83	0	368	101	7.96	5.04	0	0	true
83	1	338	132	7.78	5.22	0	0	false
83	2	351	122	8.16	4.82	0	0	false
83	3	382	130	7.72	5.31	0	0	false
83	4	361	90	8.04	5.15	0	0	false
83	5	367	107	8.13	4.82	0	0	false
83	6	348	98	8.32	5.18	0	0	false
83	7	298	56	5.63	1.09	0	1	true
83	8	305	59	5.44	1.25	0	1	false
83	9	323	24	5.82	0.91	0	1	false
83	10	359	111	5.91	1.13	0	1	false
83	11	359	136	5.51	1.19	0	1	false
83	12	359	111	5.86	1.21	0	1	false
83	13	359	111	5.51	1.4	0	1	false
83	14	359	111	5.61	0.83	0	1	false
84	0	370	93	7.96	5.04	0	0	true
84	1	341	126	8.29	5.33	0	0	false
84	2	352	113	7.79	5.16	0	0	false
84	3	386	123	8.14	5.18	0	0	false
84	4	365	83	7.78	5.02	0	0	false
84	5	368	99	7.79	5.28	0	0	false
84	6	351	90	8.05	5.2	0	0	false
84	7	301	61	5.63	1.09	0	1	true
84	8	307	64	5.58	1.33	0	1	false
84	9	327	29	5.76	1.33	0	1	false
84	10	361	103	5.74	1.18	0	1	false
84	11	386	103	5.85	0.94	0	1	false
84	12	361	103	5.42	1.22	0	1	false
84	13	361	103	5.86	1.16	0	1	false
84	14	361	103	5.48	1.07	0	1	false
85	0	373	86	7.96	5.04	0	0	true
85	1	346	119	8.32	5.08	0	0	false
85	2	355	106	7.89	5.04	0	0	false
85	3	390	116	7.58	5.34	0	0	false
85	4	367	75	8.02	5.33	0	0	false
85	5	372	92	7.64	4.74	0	0	false
85	6	355	83	7.85	5.11	0	0	false
85	7	303	66	5.63	1.09	0	1	true
85	8	308	70	5.44	1.32	0	1	false
85	9	328	34	5.44	1.27	0	1	false
85	10	349	84	5.79	0.8	0	1	false
85	11	324	84	5.86	1.29	0	1	false
85	12	324	59	5.7	1	0	1	false
85	13	324	34	5.73	1.11	0	1	false
85	14	349	84	5.89	1.17	0	1	false
86	0	375	78	7.96	5.04	0	0	true
86	1	349	111	8.06	4.89	0	0	false
86	2	358	99	7.62	4.97	0	0	false
86	3	394	110	8.16	4.91	0	0	false
86	4	372	69	8.09	5.28	0	0	false
86	5	372	85	8.04	4.91	0	0	false
86	6	358	76	8.03	5.35	0	0	false
86	7	306	71	5.63	1.09	0	1	true
86	8	310	75	5.4	0.99	0	1	false
86	9	330	40	5.71	1.24	0	1	false
86	10	352	81	5.43	1.22	0	1	false
86	11	327	81	5.54	1.03	0	1	false
86	12	327	56	5.69	1.34	0	1	false
86	13	352	81	5.87	1.26	0	1	false
86	14	352	81	5.58	0.96	0	1	false
87	0	378	71	7.96	5.04	0	0	true
87	1	351	103	7.93	4.97	0	0	false
87	2	360	92	7.84	5.25	0	0	false
87	3	396	102	8.25	5.26	0	0	false
87	4	376	62	8.24	5.25	0	0	false
87	5	374	77	8.1	4.8	0	0	false
87	6	363	69	7.71	4.98	0	0	false
87	7	308	76	5.63	1.09	0	1	true
87	8	313	80	5.36	1.2	0	1	false
87	9	331	45	5.88	0.91	0	1	false
87	10	355	77	5.49	1.2	0	1	false
87	11	330	77	5.9	1.24	0	1	false
87	12	380	77	5.87	1.15	0	1	false
87	13	355	77	5.89	1.07	0	1	false
87	14	355	77	5.36	1.18	0	1	false
88	0	381	63	7.96	5.04	0	0	true
88	1	353	95	8.18	4.95	0	0	false
88	2	364	85	8.05	5.19	0	0	false
88	3	400	95	7.74	5.3	0	0	false
88	4	380	55	8.03	5.11	0	0	false
88	5	375	69	7.89	5.06	0	0	false
88	6	365	62	8.17	4.8	0	0	false
88	7	311	81	5.63	1.09	0	1	true
88	8	315	85	5.63	1.05	0	1	false
88	9	335	50	5.75	1.19	0	1	false
88	10	357	74	5.49	0.82	0	1	false
88	11	332	74	5.71	1.12	0	1	false
88	12	382	74	5.63	1.04	0	1	false
88	13	357	74	5.65	1.26	0	1	false
88	14	357	74	5.67	1	0	1	false
89	0	383	56	7.96	5.04	0	0	true
89	1	355	87	7.72	4.91	0	0	false
89	2	367	78	7.95	4.83	0	0	false
89	3	405	88	7.57	4.93	0	0	false
89	4	383	47	7.86	5.3	0	0	false
89	5	377	61	8.17	5.06	0	0	false
89	6	366	54	7.66	4.86	0	0	false
89	7	313	86	5.63	1.09	0	1	true
89	8	317	89	5.67	1.04	0	1	false
89	9	337	55	5.47	1.33	0	1	false
89	10	360	70	5.66	1.4	0	1	false
89	11	385	70	5.81	1.16	0	1	false
89	12	360	70	5.55	1.09	0	1	false
89	13	360	70	5.83	0.97	0	1	false
89	14	360	70	5.55	1.32	0	1	false
90	0	386	48	7.96	5.04	0	0	true
90	1	356	80	8.21	4.81	0	0	false
90	2	368	70	7.61	5.21	0	0	false
90	3	406	81	8.35	5.28	0	0	false
90	4	388	41	7.6	5.18	0	0	false
90	5	380	54	8.15	5.01	0	0	false
90	6	367	46	8.32	4.97	0	0	false
90	7	316	91	5.63	1.09	0	1	true
90	8	320	94	5.85	1.23	0	1	false
90	9	338	60	5.79	1.21	0	1	false
90	10	362	66	5.68	0.87	0	1	false
90	11	387	66	5.6	1.21	0	1	false
90	12	362	66	5.7	0.81	0	1	false
90	13	362	66	5.4	1.14	0	1	false
90	14	362	66	5.41	1.22	0	1	false
91	0	388	40	7.96	5.04	0	0	true
91	1	357	72	7.74	5.13	0	0	false
91	2	372	63	8.01	5.03	0	0	false
91	3	411	74	8.11	4.91	0	0	false
91	4	391	34	7.75	5.08	0	0	false
91	5	383	46	7.64	4.88	0	0	false
91	6	369	38	7.87	5.01	0	0	false
91	7	319	96	5.63	1.09	0	1	true
91	8	322	100	5.81	1.2	0	1	false
91	9	340	66	5.57	1.19	0	1	false
91	10	365	62	5.46	1.25	0	1	false
91	11	390	62	5.4	0.79	0	1	false
91	12	340	62	5.76	1.17	0	1	false
91	13	340	87	5.64	0.88	0	1	false
91	14	365	62	5.88	1.01	0	1	false
92	0	391	33	7.96	5.04	0	0	true
92	1	360	65	8.11	5.21	0	0	false
92	2	374	56	8.32	5.33	0	0	false
92	3	412	66	8.2	4.87	0	0	false
92	4	394	27	8.14	4.84	0	0	false
92	5	384	38	7.92	4.74	0	0	false
92	6	371	31	7.67	4.92	0	0	false
92	7	321	101	5.63	1.09	0	1	true
92	8	324	105	5.49	1.33	0	1	false
92	9	343	71	5.75	1.38	0	1	false
92	10	367	59	5.67	0.88	0	1	false
92	11	367	34	5.72	0.93	0	1	false
92	12	392	34	5.36	1.2	0	1	false
92	13	367	59	5.61	1.22	0	1	false
92	14	367	59	5.9	1.25	0	1	false
93	0	394	25	7.96	5.04	0	0	true
93	1	364	58	8.24	5.14	0	0	false
93	2	379	49	7.72	5.35	0	0	false
93	3	414	58	7.81	5.12	0	0	false
93	4	395	19	8.09	4.87	0	0	false
93	5	384	30	7.97	4.96	0	0	false
93	6	373	23	7.79	5.34	0	0	false
93	7	324	106	5.63	1.09	0	1	true
93	8	326	111	5.78	1.09	0	1	false
93	9	344	77	5.88	1.06	0	1	false
93	10	369	55	5.79	1.11	0	1	false
93	11	369	30	5.48	1.32	0	1	false
93	12	394	30	5.71	1.01	0	1	false
93	13	394	55	5.42	1.41	0	1	false
93	14	344	55	5.46	1.2	0	1	false
94	0	396	18	7.96	5.04	0	0	true
94	1	367	50	8.06	5.33	0	0	false
94	2	384	42	7.98	4.8	0	0	false
94	3	417	51	7.72	4.96	0	0	false
94	4	396	11	7.7	5.06	0	0	false
94	5	386	23	7.97	5.07	0	0	false
94	6	377	17	7.83	5.31	0	0	false
94	7	326	111	5.63	1.09	0	1	true
94	8	328	116	5.45	0.98	0	1	false
94	9	347	82	5.46	1.05	0	1	false
94	10	372	52	5.46	1.2	0	1	false
94	11	372	27	5.64	0.93	0	1	false
94	12	397	27	5.65	0.94	0	1	false
94	13	397	52	5.48	1.04	0	1	false
94	14	372	52	5.42	0.8	0	1	false
95	0	399	10	7.96	5.04	0	0	true
95	1	372	43	8.03	5.3	0	0	false
95	2	384	35	8.06	5.05	0	0	false
95	3	419	43	8.1	4.79	0	0	false
95	4	399	3	8.35	5.23	0	0	false
95	5	389	15	8.31	5.26	0	0	false
95	6	382	10	7.57	4.8	0	0	false
95	7	329	116	5.63	1.09	0	1	true
95	8	331	120	5.42	1.23	0	1	false
95	9	349	86	5.38	1.32	0	1	false
95	10	375	48	5.52	1.28	0	1	false
95	11	375	23	5.42	0.95	0	1	false
95	12	400	23	5.6	1.27	0	1	false
95	13	375	48	5.42	1.16	0	1	false
95	14	375	48	5.39	0.92	0	1	false
96	0	401	3	7.96	5.04	0	0	true
96	1	376	37	7.77	5.08	0	0	false
96	2	387	27	7.93	5.31	0	0	false
96	3	419	35	8.1	5.08	0	0	false
96	4	403	3	7.64	5.11	0	0	false
96	5	393	8	7.59	5.19	0	0	false
96	6	383	3	7.75	4.94	0	0	false
96	7	332	121	5.63	1.09	0	1	true
96	8	333	125	5.52	0.79	0	1	false
96	9	351	92	5.83	1.01	0	1	false
96	10	394	16	5.44	1.07	0	1	false
96	11	419	16	5.8	0.97	0	1	false
96	12	394	16	5.55	1.03	0	1	false
96	13	394	16	5.48	1.09	0	1	false
96	14	394	16	5.52	1.24	0	1	false
97	0	404	4	7.96	1.24	0	0	true
97	1	379	30	8.02	1.06	0	0	false
97	2	392	20	8.1	0.97	0	0	false
97	3	422	27	8.12	0.98	0	0	false
97	4	406	3	7.6	1.23	0	0	false
97	5	397	1	7.79	1.28	0	0	false
97	6	384	4	7.86	1.13	0	0	false
97	7	334	126	5.63	1.09	0	1	true
97	8	337	129	5.54	1.15	0	1	false
97	9	354	97	5.45	0.79	0	1	false
97	10	397	12	5.4	1.33	0	1	false
97	11	422	12	5.47	1.02	0	1	false
97	12	397	12	5.74	1.15	0	1	false
97	13	397	12	5.62	1.08	0	1	false
97	14	397	12	5.47	1.27	0	1	false
98	0	407	11	7.96	1.24	0	0	true
98	1	383	37	8.03	1.47	0	0	false
98	2	396	27	8.07	1.38	0	0	false
98	3	427	34	7.95	1.55	0	0	false
98	4	408	10	7.73	1.54	0	0	false
98	5	399	9	8.2	1.45	0	0	false
98	6	388	11	8	1.02	0	0	false
98	7	337	131	5.63	1.09	0	1	true
98	8	339	134	5.82	0.9	0	1	false
98	9	357	101	5.82	0.98	0	1	false
98	10	401	19	5.46	1.12	0	1	false
98	11	401	44	5.9	1.34	0	1	false
98	12	401	19	5.75	1.25	0	1	false
98	13	401	19	5.62	1.36	0	1	false
98	14	401	19	5.84	1.14	0	1	false
99	0	409	19	7.96	1.24	0	0	true
99	1	384	45	8.28	1.22	0	0	false
99	2	398	35	7.66	1.15	0	0	false
99	3	427	42	8.04	1.53	0	0	false
99	4	409	18	7.96	1.23	0	0	false
99	5	400	17	8.13	1.17	0	0	false
99	6	392	18	7.9	1.14	0	0	false
99	7	339	136	5.63	1.09	0	1	true
99	8	343	139	5.4	1.16	0	1	false
99	9	361	105	5.77	0.99	0	1	false
99	10	402	27	5.88	1.32	0	1	false
99	11	402	52	5.89	1.34	0	1	false
99	12	427	27	5.63	0.89	0	1	false
99	13	402	27	5.73	1.1	0	1	false
99	14	402	27	5.49	0.91	0	1	false
100	0	412	26	7.96	1.24	0	0	true
100	1	387	52	7.78	1.04	0	0	false
100	2	401	42	7.7	1.33	0	0	false
100	3	427	50	8.16	1.05	0	0	false
100	4	411	26	8.24	1.4	0	0	false
100	5	403	24	7.95	1.54	0	0	false
100	6	395	25	7.75	1.37	0	0	false
100	7	342	141	5.63	1.09	0	1	true
100	8	345	144	5.49	0.97	0	1	false
100	9	364	110	5.87	0.94	0	1	false
100	10	405	35	5.55	1.23	0	1	false
100	11	405	60	5.78	1.01	0	1	false
100	12	405	35	5.65	1.2	0	1	false
100	13	405	35	5.8	1.34	0	1	false
100	14	405	35	5.39	1.05	0	1	false
101	0	418	31	7.66	0.62	0	0	true
101	1	391	59	7.32	0.51	0	0	false
101	2	403	49	7.64	0.81	0	0	false
101	3	431	57	7.83	0.52	0	0	false
101	4	413	34	7.77	0.79	0	0	false
101	5	403	32	7.29	0.58	0	0	false
101	6	397	32	7.3	0.89	0	0	false
101	7	338	148	7.93	2.09	0	1	true
101	8	348	148	8.08	2.26	0	1	false
101	9	367	115	7.81	1.8	0	1	false
101	10	408	42	8.17	1.93	0	1	false
101	11	433	42	8.02	1.99	0	1	false
101	12	408	42	7.6	2.11	0	1	false
101	13	408	42	8.19	2	0	1	false
101	14	408	42	7.97	1.79	0	1	false
102	0	424	35	7.66	0.62	0	0	true
102	1	397	63	7.34	0.46	0	0	false
102	2	408	55	7.7	0.71	0	0	false
102	3	438	61	7.55	0.63	0	0	false
102	4	418	39	7.82	0.56	0	0	false
102	5	409	36	7.34	0.7	0	0	false
102	6	401	38	8	0.54	0	0	false
102	7	334	155	7.93	2.09	0	1	true
102	8	343	155	8.11	1.81	0	1	false
102	9	366	122	7.76	1.83	0	1	false
102	10	413	46	7.59	1.99	0	1	false
102	11	438	46	8.12	1.99	0	1	false
102	12	413	46	8.03	2.21	0	1	false
102	13	413	46	8.22	1.88	0	1	false
102	14	413	46	7.74	2.12	0	1	false
103	0	430	40	7.66	0.62	0	0	true
103	1	404	66	7.49	0.67	0	0	false
103	2	414	60	7.72	0.73	0	0	false
103	3	444	66	7.43	0.34	0	0	false
103	4	425	43	7.46	0.54	0	0	false
103	5	415	41	7.95	0.37	0	0	false
103	6	408	42	7.94	0.67	0	0	false
103	7	330	162	7.93	2.09	0	1	true
103	8	341	162	8.18	1.86	0	1	false
103	9	364	130	7.7	2.37	0	1	false
103	10	420	51	8.09	1.93	0	1	false
103	11	445	51	7.81	1.84	0	1	false
103	12	420	51	7.96	2.37	0	1	false
103	13	420	51	7.76	2.19	0	1	false
103	14	420	51	7.95	2.23	0	1	false
104	0	437	44	7.66	0.62	0	0	true
104	1	410	71	7.43	0.52	0	0	false
104	2	420	65	7.53	0.52	0	0	false
104	3	451	68	8.01	0.38	0	0	false
104	4	431	47	7.67	0.75	0	0	false
104	5	422	44	7.56	0.53	0	0	false
104	6	414	47	7.31	0.52	0	0	false
104	7	326	169	7.93	2.09	0	1	true
104	8	339	170	8.33	1.92	0	1	false
104	9	358	135	8.03	2.32	0	1	false
104	10	426	55	7.61	1.82	0	1	false
104	11	451	55	8.28	2.21	0	1	false
104	12	426	55	7.59	1.85	0	1	false
104	13	426	55	7.88	1.81	0	1	false
104	14	426	55	8.06	2.09	0	1	false
105	0	443	49	7.66	0.62	0	0	true
105	1	416	74	7.53	0.86	0	0	false
105	2	426	69	7.61	0.54	0	0	false
105	3	459	71	7.38	0.52	0	0	false
105	4	437	52	7.46	0.78	0	0	false
105	5	429	48	7.38	0.35	0	0	false
105	6	421	51	7.34	0.84	0	0	false
105	7	322	176	7.93	2.09	0	1	true
105	8	336	178	8.07	2.05	0	1	false
105	9	353	141	8.22	1.99	0	1	false
105	10	433	59	7.93	1.96	0	1	false
105	11	458	59	7.68	2.15	0	1	false
105	12	433	59	8.24	2.34	0	1	false
105	13	433	59	8.31	2.41	0	1	false
105	14	433	59	8.02	1.79	0	1	false
106	0	449	53	7.66	0.62	0	0	true
106	1	421	80	7.71	0.76	0	0	false
106	2	433	73	7.99	0.77	0	0	false
106	3	465	75	7.59	0.56	0	0	false
106	4	442	58	7.95	0.74	0	0	false
106	5	436	50	7.32	0.47	0	0	false
106	6	426	56	7.46	0.6	0	0	false
106	7	318	183	7.93	2.09	0	1	true
106	8	332	185	7.88	2.32	0	1	false
106	9	349	149	8.23	2.06	0	1	false
106	10	438	63	8.22	1.85	0	1	false
106	11	463	63	7.58	2.28	0	1	false
106	12	438	63	8.05	1.8	0	1	false
106	13	438	63	7.87	2.08	0	1	false
106	14	438	63	8.22	2.18	0	1	false
107	0	455	58	7.66	0.62	0	0	true
107	1	426	85	7.89	0.57	0	0	false
107	2	438	78	7.74	0.89	0	0	false
107	3	471	79	7.78	0.79	0	0	false
107	4	448	63	7.53	0.72	0	0	false
107	5	442	54	7.36	0.62	0	0	false
107	6	432	60	7.43	0.38	0	0	false
107	7	314	189	7.93	2.09	0	1	true
107	8	327	191	8.2	2.03	0	1	false
107	9	345	156	8.09	1.97	0	1	false
107	10	444	68	8.21	2.02	0	1	false
107	11	469	68	7.78	1.97	0	1	false
107	12	444	68	8.06	2.41	0	1	false
107	13	444	68	8.1	2.03	0	1	false
107	14	444	68	7.78	2.1	0	1	false
108	0	462	62	7.66	0.62	0	0	true
108	1	433	90	7.68	0.91	0	0	false
108	2	443	84	7.97	0.8	0	0	false
108	3	477	84	7.41	0.68	0	0	false
108	4	454	68	7.83	0.45	0	0	false
108	5	448	58	7.3	0.63	0	0	false
108	6	439	63	7.76	0.72	0	0	false
108	7	310	196	7.93	2.09	0	1	true
108	8	323	198	8.17	1.9	0	1	false
108	9	342	164	7.75	2.01	0	1	false
108	10	450	72	7.93	2.22	0	1	false
108	11	475	72	8.11	2.2	0	1	false
108	12	450	72	8.14	2.09	0	1	false
108	13	450	72	8.02	2.08	0	1	false
108	14	450	72	8.22	2.26	0	1	false
109	0	468	67	7.66	0.62	0	0	true
109	1	438	96	8.04	0.89	0	0	false
109	2	449	90	7.74	0.71	0	0	false
109	3	483	89	7.36	0.65	0	0	false
109	4	461	71	7.45	0.43	0	0	false
109	5	454	62	7.51	0.6	0	0	false
109	6	444	68	7.35	0.84	0	0	false
109	7	306	203	7.93	2.09	0	1	true
109	8	320	206	7.94	2.34	0	1	false
109	9	339	171	8.23	1.95	0	1	false
109	10	456	77	7.6	2.39	0	1	false
109	11	481	77	8.11	1.91	0	1	false
109	12	456	77	8.28	2.33	0	1	false
109	13	456	77	8.25	1.8	0	1	false
109	14	456	77	7.56	2.04	0	1	false
110	0	474	71	7.66	0.62	0	0	true
110	1	443	102	7.45	0.36	0	0	false
110	2	455	95	7.4	0.52	0	0	false
110	3	488	93	7.33	0.56	0	0	false
110	4	467	75	7.88	0.81	0	0	false
110	5	460	66	7.94	0.67	0	0	false
110	6	449	74	7.59	0.52	0	0	false
110	7	302	210	7.93	2.09	0	1	true
110	8	315	212	8.23	2.18	0	1	false
110	9	336	178	8.28	2.16	0	1	false
110	10	462	82	8.24	1.86	0	1	false
110	11	487	82	7.58	2.31	0	1	false
110	12	462	82	7.85	2.04	0	1	false
110	13	462	82	7.94	1.89	0	1	false
110	14	462	82	8.24	1.8	0	1	false
111	0	480	75	7.66	0.62	0	0	true
111	1	450	105	7.68	0.64	0	0	false
111	2	461	99	7.74	0.89	0	0	false
111	3	495	97	7.54	0.87	0	0	false
111	4	473	80	8.02	0.92	0	0	false
111	5	467	71	8	0.48	0	0	false
111	6	456	77	7.49	0.68	0	0	false
111	7	298	217	7.93	2.09	0	1	true
111	8	310	219	7.68	1.93	0	1	false
111	9	331	185	7.88	2.34	0	1	false
111	10	468	86	8.18	1.85	0	1	false
111	11	493	86	8.07	1.89	0	1	false
111	12	468	86	7.93	2.37	0	1	false
111	13	468	86	8.11	1.85	0	1	false
111	14	468	86	7.54	2.17	0	1	false
112	0	486	80	7.66	0.62	0	0	true
112	1	456	109	7.55	0.87	0	0	false
112	2	466	105	7.38	0.75	0	0	false
112	3	499	103	7.75	0.46	0	0	false
112	4	478	87	8.02	0.7	0	0	false
112	5	474	75	7.83	0.63	0	0	false
112	6	462	82	7.33	0.42	0	0	false
112	7	294	224	7.93	2.09	0	1	true
112	8	308	226	8.33	2.14	0	1	false
112	9	326	191	7.69	2.15	0	1	false
112	10	474	91	7.81	1.97	0	1	false
112	11	499	91	7.69	2.4	0	1	false
112	12	474	91	7.56	2.36	0	1	false
112	13	474	91	7.77	1.96	0	1	false
112	14	474	91	7.73	2.03	0	1	false
113	0	493	84	7.66	0.62	0	0	true
113	1	461	115	7.4	0.36	0	0	false
113	2	471	110	7.52	0.74	0	0	false
113	3	493	107	8.01	0.93	0	0	false
113	4	484	92	7.66	0.38	0	0	false
113	5	480	80	7.7	0.47	0	0	false
113	6	468	85	7.57	0.59	0	0	false
113	7	290	231	7.93	2.09	0	1	true
113	8	303	233	7.55	1.85	0	1	false
113	9	322	197	8.05	1.87	0	1	false
113	10	478	96	7.73	2.08	0	1	false
113	11	478	96	7.8	2.07	0	1	false
113	12	478	96	7.55	2	0	1	false
113	13	478	96	7.54	1.87	0	1	false
113	14	478	96	7.76	2.09	0	1	false
114	0	499	89	7.66	0.62	0	0	true
114	1	468	117	7.83	0.35	0	0	false
114	2	477	115	7.55	0.89	0	0	false
114	3	497	113	7.41	0.56	0	0	false
114	4	491	95	7.41	0.91	0	0	false
114	5	487	83	7.46	0.31	0	0	false
114	6	475	89	7.96	0.43	0	0	false
114	7	286	237	7.93	2.09	0	1	true
114	8	301	240	7.58	1.92	0	1	false
114	9	319	205	7.95	1.87	0	1	false
114	10	484	100	7.95	2.04	0	1	false
114	11	484	100	7.6	2.21	0	1	false
114	12	484	100	8.25	2.17	0	1	false
114	13	484	100	7.64	1.98	0	1	false
114	14	484	100	8.25	2.04	0	1	false
115	0	494	93	7.66	2.52	0	0	true
115	1	475	120	7.31	2.78	0	0	false
115	2	482	121	7.76	2.44	0	0	false
115	3	495	117	7.78	2.68	0	0	false
115	4	496	101	7.6	2.65	0	0	false
115	5	494	85	7.85	2.45	0	0	false
115	6	482	93	7.56	2.82	0	0	false
115	7	282	244	7.93	2.09	0	1	true
115	8	298	247	8.06	2.17	0	1	false
115	9	317	212	8.26	2.19	0	1	false
115	10	488	104	8.21	1.86	0	1	false
115	11	488	104	8.05	2.21	0	1	false
115	12	488	104	7.87	2.29	0	1	false
115	13	488	104	8.17	1.81	0	1	false
115	14	488	104	7.88	2.3	0	1	false
116	0	488	98	7.66	2.52	0	0	true
116	1	468	123	7.91	2.69	0	0	false
116	2	476	126	7.52	2.71	0	0	false
116	3	488	120	7.82	2.67	0	0	false
116	4	489	104	7.89	2.35	0	0	false
116	5	488	90	7.63	2.69	0	0	false
116	6	475	95	7.63	2.6	0	0	false
116	7	278	251	7.93	2.09	0	1	true
116	8	294	254	7.89	2.26	0	1	false
116	9	312	219	8.23	2.05	0	1	false
116	10	481	108	7.83	1.85	0	1	false
116	11	481	108	8.11	2.37	0	1	false
116	12	481	108	7.61	1.92	0	1	false
116	13	481	108	8.27	2.35	0	1	false
116	14	481	108	8.31	2.13	0	1	false
117	0	482	102	7.66	2.52	0	0	true
117	1	461	126	7.55	2.42	0	0	false
117	2	469	129	7.51	2.78	0	0	false
117	3	481	124	7.5	2.3	0	0	false
117	4	483	110	7.5	2.61	0	0	false
117	5	481	94	7.59	2.57	0	0	false
117	6	468	99	7.33	2.68	0	0	false
117	7	274	258	7.93	2.09	0	1	true
117	8	289	260	7.77	2.35	0	1	false
117	9	308	227	8.02	2	0	1	false
117	10	475	112	8.02	1.79	0	1	false
117	11	475	112	7.58	1.93	0	1	false
117	12	475	112	8.07	2.25	0	1	false
117	13	475	112	8.05	2.02	0	1	false
117	14	475	112	8.04	2.12	0	1	false
118	0	475	107	7.66	2.52	0	0	true
118	1	455	131	7.66	2.49	0	0	false
118	2	462	132	7.57	2.75	0	0	false
118	3	476	130	7.53	2.69	0	0	false
118	4	477	114	7.58	2.7	0	0	false
118	5	475	98	7.38	2.68	0	0	false
118	6	462	102	7.77	2.39	0	0	false
118	7	270	265	7.93	2.09	0	1	true
118	8	283	265	7.54	2.26	0	1	false
118	9	305	234	8.14	2.39	0	1	false
118	10	468	116	7.61	2.21	0	1	false
118	11	468	116	7.9	1.91	0	1	false
118	12	468	116	7.67	2.25	0	1	false
118	13	468	116	7.76	2.08	0	1	false
118	14	468	116	7.59	2.05	0	1	false
119	0	469	111	7.66	2.52	0	0	true
119	1	449	136	7.74	2.4	0	0	false
119	2	455	134	7.96	2.28	0	0	false
119	3	470	133	7.4	2.65	0	0	false
119	4	470	117	7.54	2.35	0	0	false
119	5	468	101	7.45	2.21	0	0	false
119	6	456	108	7.5	2.67	0	0	false
119	7	267	272	7.93	2.09	0	1	true
119	8	279	271	8.24	2.37	0	1	false
119	9	299	239	8.23	2.13	0	1	false
119	10	462	120	8.2	2	0	1	false
119	11	462	120	8.19	1.88	0	1	false
119	12	462	120	8.09	2.12	0	1	false
119	13	462	120	8.08	2.21	0	1	false
119	14	462	120	8.16	1.91	0	1	false
120	0	463	116	7.66	2.52	0	0	true
120	1	444	141	7.75	2.34	0	0	false
120	2	450	141	7.76	2.49	0	0	false
120	3	463	136	7.59	2.75	0	0	false
120	4	465	122	7.74	2.55	0	0	false
120	5	464	107	7.37	2.68	0	0	false
120	6	449	111	7.76	2.31	0	0	false
120	7	263	279	7.93	2.09	0	1	true
120	8	273	277	7.84	1.88	0	1	false
120	9	295	246	8.16	1.79	0	1	false
120	10	456	124	7.82	2.02	0	1	false
120	11	456	124	8.18	2.39	0	1	false
120	12	456	124	7.94	2.23	0	1	false
120	13	456	124	8.13	2.08	0	1	false
120	14	456	124	7.69	1.81	0	1	false
121	0	467	111	6.68	5.43	0	0	true
121	1	438	147	6.64	5.14	0	0	false
121	2	443	145	6.81	5.32	0	0	false
121	3	456	139	6.68	5.36	0	0	false
121	4	458	126	6.73	5.52	0	0	false
121	5	457	110	6.74	5.64	0	0	false
121	6	444	117	6.6	5.68	0	0	false
121	7	257	275	7	3.72	0	1	true
121	8	270	284	7.05	3.74	0	1	false
121	9	293	254	7.17	3.7	0	1	false
121	10	451	127	7.22	3.5	0	1	false
121	11	451	127	6.98	3.95	0	1	false
121	12	451	127	6.97	3.42	0	1	false
