models=Nomadic	selected=Random Walk	walkingtime=20	selected=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	maxpausetime=10	minspeed=5	selected=squarereflect	height=500	width=500	maxspeed=10	selected=NullPowerAlgorithm	locationinitializer=random initializer	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	scale=1.0	params=0.0,1.0,	bias=0.0	distribution=jsc.distributions.Uniform	adr=0.05	maps=squarereflect	height=500	width=500	leadersmodeloffset=0.0,0.0,	sdr=0.05	pergrouprange=false	extratraces=true	groupsizes=102,103,	rangealgorithms=NullPowerAlgorithm	maxinitialdistance=30	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=50	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range	GroupNumber	Is Leader
118	34	52	451	7.88	-0.09	0	1	false
118	35	57	453	7.45	0.11	0	1	false
118	36	19	443	7.66	0.15	0	1	false
118	37	15	442	7.29	-0.07	0	1	false
118	38	46	451	7.44	0.28	0	1	false
118	39	25	430	7.48	-0.13	0	1	false
118	40	16	457	7.56	-0.06	0	1	false
118	41	15	439	7.85	0.07	0	1	false
118	42	61	443	7.69	0.34	0	1	false
118	43	53	471	7.86	-0.14	0	1	false
118	44	47	436	7.6	-0.15	0	1	false
118	45	18	464	7.63	0.18	0	1	false
118	46	24	420	7.3	0.38	0	1	false
118	47	28	432	7.74	0.41	0	1	false
118	48	54	441	7.46	0.38	0	1	false
118	49	66	446	7.9	0.11	0	1	false
118	50	124	414	7.49	0.15	0	1	false
118	51	123	408	7.47	0.37	0	1	false
118	52	118	424	7.67	-0.12	0	1	false
118	53	125	420	7.79	0.21	0	1	false
118	54	126	404	7.9	0.01	0	1	false
119	0	192	139	9.96	2.99	0	0	true
119	1	198	90	10.23	2.96	0	0	false
119	2	177	128	10.3	2.9	0	0	false
119	3	199	128	9.75	2.71	0	0	false
119	4	199	148	9.73	3.19	0	0	false
119	5	187	106	9.59	2.7	0	0	false
119	6	219	111	9.82	2.73	0	0	false
119	7	215	114	10.23	2.84	0	0	false
119	8	201	152	9.48	2.78	0	0	false
119	9	213	142	10.07	2.84	0	0	false
119	10	214	159	9.65	3.29	0	0	false
119	11	195	143	9.93	3.02	0	0	false
119	12	190	113	10.31	2.84	0	0	false
119	13	211	122	9.92	3.13	0	0	false
119	14	208	150	9.62	2.84	0	0	false
119	15	201	152	10.19	3.13	0	0	false
119	16	232	120	9.85	3.02	0	0	false
119	17	243	170	9.81	2.92	0	0	false
119	18	200	137	9.47	2.84	0	0	false
119	19	208	147	9.53	3.05	0	0	false
119	20	206	157	9.98	3.23	0	0	false
119	21	245	106	10.08	2.82	0	0	false
119	22	218	148	10.16	3.01	0	0	false
119	23	216	155	10.04	3.29	0	0	false
119	24	199	130	10.36	2.95	0	0	false
119	25	213	153	10.4	2.92	0	0	false
119	26	210	114	9.75	3.25	0	0	false
119	27	23	441	7.62	0.1	0	1	true
119	28	54	449	7.34	0.04	0	1	false
119	29	31	458	7.27	0.01	0	1	false
119	30	77	463	7.84	0.08	0	1	false
119	31	35	452	7.82	-0.04	0	1	false
119	32	50	436	7.3	-0	0	1	false
119	33	52	431	7.58	-0.06	0	1	false
119	34	60	450	7.56	0.03	0	1	false
119	35	65	453	7.83	-0.03	0	1	false
119	36	27	444	7.28	-0.06	0	1	false
119	37	23	441	7.84	0.27	0	1	false
119	38	54	454	7.53	0.28	0	1	false
119	39	32	429	7.31	0.17	0	1	false
119	40	23	457	7.35	0.27	0	1	false
119	41	23	440	7.5	0.37	0	1	false
119	42	68	446	7.71	0.34	0	1	false
119	43	61	470	7.37	0.34	0	1	false
119	44	55	435	7.72	0.38	0	1	false
119	45	26	465	7.84	0.28	0	1	false
119	46	31	423	7.81	0.07	0	1	false
119	47	35	435	7.47	0.32	0	1	false
119	48	61	444	7.87	0.05	0	1	false
119	49	74	447	7.43	0.14	0	1	false
119	50	131	412	7.97	0.09	0	1	false
119	51	130	408	7.57	0.22	0	1	false
119	52	126	420	7.72	0.14	0	1	false
119	53	132	418	7.85	0.37	0	1	false
119	54	134	401	7.31	0.09	0	1	false
120	0	182	140	9.96	2.99	0	0	true
120	1	188	92	10.02	2.96	0	0	false
120	2	167	130	9.83	3.13	0	0	false
120	3	191	132	9.56	2.96	0	0	false
120	4	190	147	10.27	2.75	0	0	false
120	5	178	110	10.44	3.14	0	0	false
120	6	210	115	10.13	3.05	0	0	false
120	7	205	117	9.54	2.69	0	0	false
120	8	193	155	9.66	3.19	0	0	false
120	9	203	145	10.39	2.97	0	0	false
120	10	205	158	10.23	2.68	0	0	false
120	11	185	144	9.77	3.04	0	0	false
120	12	180	116	10.14	2.78	0	0	false
120	13	201	123	10.18	2.8	0	0	false
120	14	199	153	9.91	2.69	0	0	false
120	15	191	152	10.45	2.99	0	0	false
120	16	222	121	10.27	3.27	0	0	false
120	17	233	172	10.19	3.14	0	0	false
120	18	191	139	10.4	3.24	0	0	false
120	19	198	148	10.32	3.29	0	0	false
120	20	196	156	9.54	2.89	0	0	false
120	21	235	109	9.5	3.15	0	0	false
120	22	208	150	10.36	2.77	0	0	false
120	23	206	154	9.96	2.76	0	0	false
120	24	189	132	10.41	3.03	0	0	false
120	25	203	155	9.94	3	0	0	false
120	26	201	113	9.84	3.29	0	0	false
120	27	30	442	7.62	0.1	0	1	true
120	28	61	449	7.85	-0.13	0	1	false
120	29	38	458	7.53	-0.18	0	1	false
120	30	85	463	7.57	0.3	0	1	false
120	31	43	452	7.27	0.4	0	1	false
120	32	57	436	7.98	0.26	0	1	false
120	33	60	430	7.86	0.05	0	1	false
120	34	68	450	7.5	-0.01	0	1	false
120	35	72	453	7.96	0.03	0	1	false
120	36	34	443	7.5	0.03	0	1	false
120	37	30	443	7.51	0.05	0	1	false
120	38	61	456	7.85	0.25	0	1	false
120	39	40	431	7.65	0.22	0	1	false
120	40	30	459	7.9	-0.06	0	1	false
120	41	30	442	7.86	0.23	0	1	false
120	42	75	448	7.91	0.17	0	1	false
120	43	68	472	7.77	0.31	0	1	false
120	44	62	438	7.33	0.27	0	1	false
120	45	33	467	7.68	-0.03	0	1	false
120	46	39	424	7.88	0.15	0	1	false
120	47	42	438	7.27	0.27	0	1	false
120	48	69	444	7.94	0.34	0	1	false
120	49	81	448	7.75	0.21	0	1	false
120	50	139	409	7.81	0.34	0	1	false
120	51	137	407	7.47	0.1	0	1	false
120	52	133	418	7.81	0.15	0	1	false
120	53	140	418	7.98	0.26	0	1	false
120	54	141	399	7.84	-0.19	0	1	false
121	0	175	135	8.81	3.73	0	0	true
121	1	179	94	8.96	3.98	0	0	false
121	2	157	130	9.21	4.03	0	0	false
121	3	181	134	9.25	3.58	0	0	false
121	4	180	151	8.95	4	0	0	false
121	5	168	110	8.64	3.57	0	0	false
121	6	200	116	8.92	4.04	0	0	false
121	7	197	122	8.63	3.5	0	0	false
121	8	183	154	8.54	4.01	0	0	false
121	9	193	146	8.49	3.97	0	0	false
121	10	196	162	9.06	3.73	0	0	false
121	11	175	145	8.67	3.85	0	0	false
121	12	170	120	8.4	3.84	0	0	false
121	13	191	126	9.12	3.55	0	0	false
121	14	190	157	8.71	3.89	0	0	false
121	15	181	153	8.4	3.67	0	0	false
121	16	212	120	8.98	3.45	0	0	false
121	17	223	172	8.87	3.87	0	0	false
121	18	181	138	9.21	3.64	0	0	false
121	19	188	146	8.86	3.94	0	0	false
121	20	186	158	8.98	4.04	0	0	false
121	21	226	109	9.17	3.61	0	0	false
121	22	199	153	9.1	4	0	0	false
121	23	197	158	8.86	3.44	0	0	false
121	24	178	133	8.69	3.75	0	0	false
121	25	193	157	8.96	3.86	0	0	false
121	26	191	112	8.99	3.55	0	0	false
121	27	33	437	5.6	5.13	0	1	true
121	28	69	448	5.6	5.24	0	1	false
121	29	45	456	5.88	4.92	0	1	false
121	30	92	465	5.48	5.2	0	1	false
121	31	50	454	5.43	5.29	0	1	false
121	32	65	438	5.59	5.38	0	1	false
121	33	68	431	5.57	4.96	0	1	false
121	34	75	450	5.73	5.17	0	1	false
121	35	80	454	5.73	5.24	0	1	false
121	36	42	444	5.61	4.89	0	1	false
121	37	38	444	5.56	5.17	0	1	false
121	38	68	458	5.59	5.36	0	1	false
121	39	47	432	5.4	5.09	0	1	false
121	40	38	458	5.75	5.29	0	1	false
121	41	38	444	5.83	5.34	0	1	false
121	42	83	449	5.35	5.28	0	1	false
121	43	75	475	5.53	5.13	0	1	false
121	44	69	440	5.57	5.38	0	1	false
121	45	41	467	5.61	4.89	0	1	false
121	46	47	425	5.7	5.32	0	1	false
121	47	49	440	5.56	4.97	0	1	false
121	48	76	447	5.49	5.15	0	1	false
121	49	88	450	5.76	5.35	0	1	false
121	50	146	409	5.67	5.27	0	1	false
121	51	144	404	5.7	5.39	0	1	false
121	52	141	416	5.58	5.35	0	1	false
121	53	147	417	5.7	5.39	0	1	false
121	54	148	394	5.69	5.02	0	1	false
122	0	168	130	8.81	3.73	0	0	true
122	1	173	87	9.18	3.49	0	0	false
122	2	152	123	8.79	3.67	0	0	false
122	3	173	130	8.96	4.03	0	0	false
122	4	174	144	8.93	3.63	0	0	false
122	5	160	106	8.83	3.46	0	0	false
122	6	195	109	9.24	3.45	0	0	false
122	7	189	119	8.7	3.51	0	0	false
122	8	177	148	9.22	3.92	0	0	false
122	9	187	140	8.41	3.56	0	0	false
122	10	188	157	8.4	3.9	0	0	false
122	11	169	139	8.49	3.67	0	0	false
122	12	164	115	9	3.81	0	0	false
122	13	183	122	8.93	3.88	0	0	false
122	14	184	151	8.74	3.59	0	0	false
122	15	174	149	8.4	3.53	0	0	false
122	16	203	117	8.37	3.66	0	0	false
122	17	216	166	8.85	3.82	0	0	false
122	18	173	134	8.98	3.97	0	0	false
122	19	182	140	8.55	3.47	0	0	false
122	20	181	151	9.02	3.71	0	0	false
122	21	217	105	8.64	3.71	0	0	false
122	22	193	146	8.51	3.44	0	0	false
122	23	188	155	8.93	3.71	0	0	false
122	24	171	128	8.96	3.54	0	0	false
122	25	186	151	8.49	3.53	0	0	false
122	26	183	108	9.09	3.66	0	0	false
122	27	35	432	5.6	5.13	0	1	true
122	28	71	443	5.49	4.83	0	1	false
122	29	47	451	5.39	5.37	0	1	false
122	30	94	461	5.41	4.89	0	1	false
122	31	53	450	5.48	4.87	0	1	false
122	32	68	434	5.39	5.44	0	1	false
122	33	69	425	5.36	5.32	0	1	false
122	34	78	445	5.88	4.98	0	1	false
122	35	83	449	5.86	5.15	0	1	false
122	36	43	438	5.6	5.27	0	1	false
122	37	40	439	5.5	4.93	0	1	false
122	38	72	453	5.81	5.26	0	1	false
122	39	49	427	5.82	4.96	0	1	false
122	40	41	453	5.67	5.16	0	1	false
122	41	41	439	5.4	4.83	0	1	false
122	42	86	445	5.39	5.28	0	1	false
122	43	77	470	5.39	5.4	0	1	false
122	44	73	435	5.75	4.88	0	1	false
122	45	42	461	5.62	5.04	0	1	false
122	46	50	420	5.83	5.03	0	1	false
122	47	51	434	5.59	5.1	0	1	false
122	48	78	442	5.41	5.24	0	1	false
122	49	92	445	5.73	5.44	0	1	false
122	50	148	401	5.49	4.87	0	1	false
122	51	147	397	5.4	4.92	0	1	false
122	52	144	408	5.35	5.39	0	1	false
122	53	150	410	5.52	5.05	0	1	false
122	54	149	386	5.47	4.85	0	1	false
123	0	160	126	8.81	3.73	0	0	true
123	1	164	84	8.79	3.69	0	0	false
123	2	144	118	8.46	3.73	0	0	false
123	3	167	123	9.22	3.43	0	0	false
123	4	166	140	8.65	3.6	0	0	false
123	5	151	103	8.43	3.51	0	0	false
123	6	186	106	8.72	3.41	0	0	false
123	7	181	115	9.12	3.95	0	0	false
123	8	171	141	8.83	3.84	0	0	false
123	9	179	137	8.84	3.64	0	0	false
123	10	182	152	8.38	3.74	0	0	false
123	11	161	135	9.07	3.67	0	0	false
123	12	157	109	9.13	3.47	0	0	false
123	13	176	116	9.01	3.64	0	0	false
123	14	176	148	8.55	3.78	0	0	false
123	15	166	146	8.57	3.54	0	0	false
123	16	196	113	8.78	3.97	0	0	false
123	17	209	161	8.51	3.61	0	0	false
123	18	167	127	8.61	4.02	0	0	false
123	19	174	137	9	3.89	0	0	false
123	20	173	146	8.63	3.52	0	0	false
123	21	210	101	9.24	3.77	0	0	false
123	22	185	144	8.73	3.97	0	0	false
123	23	181	150	9.12	3.9	0	0	false
123	24	163	125	9.18	3.96	0	0	false
123	25	178	148	9.17	3.66	0	0	false
123	26	175	104	9.08	3.61	0	0	false
123	27	37	426	5.6	5.13	0	1	true
123	28	72	438	5.56	4.82	0	1	false
123	29	50	446	5.47	5.06	0	1	false
123	30	95	455	5.33	4.91	0	1	false
123	31	53	444	5.42	5.37	0	1	false
123	32	72	429	5.81	4.98	0	1	false
123	33	72	421	5.68	4.84	0	1	false
123	34	79	439	5.4	4.97	0	1	false
123	35	86	443	5.84	4.92	0	1	false
123	36	46	433	5.7	5.38	0	1	false
123	37	41	433	5.67	5.08	0	1	false
123	38	75	448	5.76	4.93	0	1	false
123	39	50	422	5.77	5.11	0	1	false
123	40	44	448	5.4	4.9	0	1	false
123	41	42	434	5.51	5.39	0	1	false
123	42	89	440	5.37	5.1	0	1	false
123	43	81	465	5.73	5.01	0	1	false
123	44	74	430	5.73	4.99	0	1	false
123	45	44	456	5.55	5.14	0	1	false
123	46	52	415	5.5	5.05	0	1	false
123	47	53	429	5.38	4.92	0	1	false
123	48	81	437	5.84	5.43	0	1	false
123	49	96	441	5.67	5.42	0	1	false
123	50	149	393	5.73	4.95	0	1	false
123	51	148	389	5.84	5.26	0	1	false
123	52	147	401	5.47	4.99	0	1	false
123	53	151	402	5.58	4.94	0	1	false
123	54	149	377	5.82	4.83	0	1	false
124	0	153	121	8.81	3.73	0	0	true
124	1	156	79	9.17	3.48	0	0	false
124	2	137	114	8.92	3.88	0	0	false
124	3	158	121	8.72	3.41	0	0	false
124	4	159	136	8.7	3.5	0	0	false
124	5	143	100	8.84	3.47	0	0	false
124	6	177	104	8.85	3.85	0	0	false
124	7	174	109	8.76	3.87	0	0	false
124	8	164	136	9.19	3.47	0	0	false
124	9	171	132	8.73	4	0	0	false
124	10	175	147	8.54	3.8	0	0	false
124	11	153	130	8.69	3.42	0	0	false
124	12	148	106	8.77	3.89	0	0	false
124	13	169	112	8.46	3.44	0	0	false
124	14	169	143	8.58	3.43	0	0	false
124	15	158	143	8.45	3.83	0	0	false
124	16	190	106	8.47	4.03	0	0	false
124	17	202	157	8.64	3.51	0	0	false
124	18	161	121	8.69	3.86	0	0	false
124	19	167	131	8.65	3.85	0	0	false
124	20	165	143	8.6	3.8	0	0	false
124	21	203	95	9.11	3.7	0	0	false
124	22	179	138	8.74	3.77	0	0	false
124	23	174	144	8.5	3.88	0	0	false
124	24	157	118	8.55	3.42	0	0	false
124	25	171	143	8.59	3.94	0	0	false
124	26	167	99	9.2	3.79	0	0	false
124	27	39	421	5.6	5.13	0	1	true
124	28	73	432	5.33	4.82	0	1	false
124	29	52	441	5.55	5.3	0	1	false
124	30	96	450	5.69	5.28	0	1	false
124	31	57	440	5.75	5.19	0	1	false
124	32	73	424	5.65	5.43	0	1	false
124	33	73	415	5.87	4.98	0	1	false
124	34	81	434	5.85	5.18	0	1	false
124	35	87	438	5.65	5.13	0	1	false
124	36	49	429	5.68	5.16	0	1	false
124	37	43	428	5.59	4.91	0	1	false
124	38	76	443	5.46	5.28	0	1	false
124	39	53	416	5.38	5.1	0	1	false
124	40	45	443	5.57	4.84	0	1	false
124	41	45	430	5.79	4.87	0	1	false
124	42	91	435	5.62	5.12	0	1	false
124	43	82	460	5.74	4.95	0	1	false
124	44	75	424	5.88	4.9	0	1	false
124	45	46	451	5.49	4.96	0	1	false
124	46	53	410	5.62	5.16	0	1	false
124	47	54	424	5.43	4.99	0	1	false
124	48	85	433	5.36	4.94	0	1	false
124	49	99	437	5.36	4.95	0	1	false
124	50	149	385	5.54	5.4	0	1	false
124	51	150	381	5.41	5.32	0	1	false
124	52	147	393	5.56	4.84	0	1	false
124	53	152	393	5.41	4.95	0	1	false
124	54	149	369	5.81	5.09	0	1	false
125	0	145	116	8.81	3.73	0	0	true
125	1	148	76	8.7	3.48	0	0	false
125	2	130	108	8.73	3.5	0	0	false
125	3	150	118	9.08	3.96	0	0	false
125	4	150	133	8.45	3.43	0	0	false
125	5	135	97	8.38	3.99	0	0	false
125	6	171	98	8.92	3.79	0	0	false
125	7	168	103	8.99	3.59	0	0	false
125	8	155	133	8.99	3.49	0	0	false
125	9	166	126	8.71	3.57	0	0	false
125	10	168	142	9.1	3.6	0	0	false
125	11	145	128	8.62	3.9	0	0	false
125	12	142	100	8.84	3.75	0	0	false
125	13	160	110	8.42	3.76	0	0	false
125	14	161	140	8.54	3.58	0	0	false
125	15	151	137	8.92	3.68	0	0	false
125	16	185	100	8.61	3.71	0	0	false
125	17	194	154	8.4	3.99	0	0	false
125	18	155	115	8.72	3.9	0	0	false
125	19	161	125	9.15	3.94	0	0	false
125	20	158	138	9.14	3.55	0	0	false
125	21	195	90	8.57	3.42	0	0	false
125	22	172	132	8.59	3.87	0	0	false
125	23	168	138	9.24	3.89	0	0	false
125	24	148	116	8.84	3.61	0	0	false
125	25	165	137	8.67	3.52	0	0	false
125	26	159	94	9.14	3.61	0	0	false
125	27	42	416	5.6	5.13	0	1	true
125	28	73	427	5.48	5.42	0	1	false
125	29	55	437	5.65	5.11	0	1	false
125	30	99	445	5.58	5.39	0	1	false
125	31	59	435	5.68	5.09	0	1	false
125	32	77	420	5.39	5.32	0	1	false
125	33	75	409	5.76	5.18	0	1	false
125	34	83	429	5.78	5.04	0	1	false
125	35	89	432	5.74	4.89	0	1	false
125	36	52	424	5.64	5.39	0	1	false
125	37	44	423	5.69	5.17	0	1	false
125	38	79	438	5.69	4.97	0	1	false
125	39	55	411	5.87	4.86	0	1	false
125	40	45	437	5.71	4.85	0	1	false
125	41	46	424	5.42	5.35	0	1	false
125	42	93	430	5.44	5.19	0	1	false
125	43	84	454	5.37	4.88	0	1	false
125	44	76	418	5.37	4.87	0	1	false
125	45	47	446	5.67	5.33	0	1	false
125	46	56	404	5.41	4.88	0	1	false
125	47	56	419	5.88	5.39	0	1	false
125	48	86	427	5.63	5.08	0	1	false
125	49	101	431	5.62	5.02	0	1	false
125	50	152	377	5.63	5.21	0	1	false
125	51	152	374	5.43	5.08	0	1	false
125	52	147	385	5.66	4.84	0	1	false
125	53	152	385	5.77	5.2	0	1	false
125	54	150	360	5.63	5	0	1	false
126	0	138	111	8.81	3.73	0	0	true
126	1	140	73	8.97	3.72	0	0	false
126	2	122	105	8.98	3.66	0	0	false
126	3	144	112	8.44	3.46	0	0	false
126	4	142	131	9.21	3.9	0	0	false
126	5	130	91	8.63	3.49	0	0	false
126	6	164	93	9.03	4.03	0	0	false
126	7	160	99	8.47	3.83	0	0	false
126	8	147	130	8.76	3.51	0	0	false
126	9	158	122	8.72	3.54	0	0	false
126	10	160	138	8.52	3.55	0	0	false
126	11	139	122	8.47	3.48	0	0	false
126	12	135	95	8.52	3.99	0	0	false
126	13	154	105	8.98	4.03	0	0	false
126	14	153	136	8.7	3.69	0	0	false
126	15	144	133	8.96	3.69	0	0	false
126	16	177	95	9.05	3.42	0	0	false
126	17	188	147	8.58	4.04	0	0	false
126	18	148	109	8.62	3.72	0	0	false
126	19	154	119	8.87	3.61	0	0	false
126	20	150	134	8.5	3.51	0	0	false
126	21	187	88	8.79	3.51	0	0	false
126	22	165	127	8.9	3.54	0	0	false
126	23	161	132	8.98	3.99	0	0	false
126	24	140	112	9.11	3.52	0	0	false
126	25	156	134	8.7	3.95	0	0	false
126	26	151	90	9.05	3.59	0	0	false
126	27	44	411	5.6	5.13	0	1	true
126	28	77	423	5.47	5.37	0	1	false
126	29	57	431	5.81	4.99	0	1	false
126	30	103	441	5.76	5.28	0	1	false
126	31	61	430	5.67	4.84	0	1	false
126	32	80	415	5.61	5.26	0	1	false
126	33	77	404	5.33	4.94	0	1	false
126	34	85	423	5.35	4.99	0	1	false
126	35	90	427	5.84	5.24	0	1	false
126	36	55	419	5.37	5.08	0	1	false
126	37	47	418	5.33	5.21	0	1	false
126	38	80	432	5.5	5.26	0	1	false
126	39	56	405	5.59	5.44	0	1	false
126	40	46	432	5.74	5.14	0	1	false
126	41	49	420	5.59	4.95	0	1	false
126	42	95	425	5.54	5.12	0	1	false
126	43	85	449	5.53	5.29	0	1	false
126	44	77	413	5.45	4.88	0	1	false
126	45	51	441	5.87	5.04	0	1	false
126	46	57	399	5.77	5.22	0	1	false
126	47	59	414	5.56	5.43	0	1	false
126	48	88	422	5.47	4.99	0	1	false
126	49	102	426	5.81	4.93	0	1	false
126	50	154	370	5.37	5.42	0	1	false
126	51	153	366	5.34	5.34	0	1	false
126	52	147	376	5.55	5.33	0	1	false
126	53	154	377	5.38	5.23	0	1	false
126	54	151	352	5.65	5.35	0	1	false
127	0	131	106	8.81	3.73	0	0	true
127	1	132	68	8.47	3.54	0	0	false
127	2	114	100	8.54	4	0	0	false
127	3	136	109	8.97	3.64	0	0	false
127	4	136	124	8.7	3.42	0	0	false
127	5	121	88	8.59	3.83	0	0	false
127	6	158	86	8.55	3.77	0	0	false
127	7	153	94	9.1	3.5	0	0	false
127	8	139	127	8.68	3.52	0	0	false
127	9	150	119	8.54	3.89	0	0	false
127	10	152	134	8.41	3.69	0	0	false
127	11	131	119	8.49	3.89	0	0	false
127	12	129	89	9.04	3.47	0	0	false
127	13	148	98	9.23	3.57	0	0	false
127	14	145	132	8.76	3.78	0	0	false
127	15	136	128	8.76	3.62	0	0	false
127	16	169	93	8.85	3.66	0	0	false
127	17	183	141	8.48	3.79	0	0	false
127	18	141	104	8.58	3.63	0	0	false
127	19	146	115	8.81	3.68	0	0	false
127	20	142	131	8.94	3.82	0	0	false
127	21	179	85	8.86	3.73	0	0	false
127	22	157	123	8.57	3.59	0	0	false
127	23	155	125	8.45	3.68	0	0	false
127	24	132	109	9.06	3.76	0	0	false
127	25	150	127	8.87	3.78	0	0	false
127	26	143	86	8.4	3.57	0	0	false
127	27	46	406	5.6	5.13	0	1	true
127	28	80	418	5.76	5.24	0	1	false
127	29	59	426	5.45	5.36	0	1	false
127	30	106	436	5.53	5.31	0	1	false
127	31	62	424	5.6	4.85	0	1	false
127	32	83	410	5.71	4.95	0	1	false
127	33	78	399	5.54	5.14	0	1	false
127	34	87	418	5.37	5.42	0	1	false
127	35	93	422	5.64	5.25	0	1	false
127	36	57	414	5.7	5.23	0	1	false
127	37	49	413	5.88	5.4	0	1	false
127	38	83	428	5.4	4.82	0	1	false
127	39	59	401	5.78	5.37	0	1	false
127	40	49	426	5.71	5.2	0	1	false
127	41	51	414	5.63	5.21	0	1	false
127	42	98	420	5.68	5	0	1	false
127	43	88	444	5.88	5.18	0	1	false
127	44	78	408	5.35	5.29	0	1	false
127	45	53	435	5.34	5.27	0	1	false
127	46	60	394	5.8	5.01	0	1	false
127	47	63	410	5.87	5.18	0	1	false
127	48	90	417	5.41	5.03	0	1	false
127	49	104	420	5.35	5.24	0	1	false
127	50	156	363	5.59	5.09	0	1	false
127	51	155	359	5.42	5.14	0	1	false
127	52	150	369	5.44	4.95	0	1	false
127	53	155	370	5.8	5.02	0	1	false
127	54	153	345	5.37	5.41	0	1	false
128	0	123	101	8.81	3.73	0	0	true
128	1	124	65	8.63	3.86	0	0	false
128	2	109	94	8.65	4.01	0	0	false
128	3	128	105	8.58	3.45	0	0	false
128	4	127	122	8.41	3.92	0	0	false
128	5	115	83	8.48	3.71	0	0	false
128	6	151	81	8.61	3.97	0	0	false
128	7	145	91	8.47	3.52	0	0	false
128	8	131	123	8.71	3.51	0	0	false
128	9	144	113	8.88	3.78	0	0	false
128	10	145	130	8.76	4.02	0	0	false
128	11	125	113	8.77	3.59	0	0	false
128	12	120	86	9.04	3.54	0	0	false
128	13	140	94	8.91	3.54	0	0	false
128	14	138	127	8.41	3.65	0	0	false
128	15	128	124	8.55	3.42	0	0	false
128	16	161	88	8.47	4.02	0	0	false
128	17	176	136	9.1	3.84	0	0	false
128	18	134	100	9.17	3.42	0	0	false
128	19	139	110	8.59	3.77	0	0	false
128	20	135	125	8.66	3.69	0	0	false
128	21	171	80	9.22	3.68	0	0	false
128	22	149	120	9.14	3.54	0	0	false
128	23	148	121	8.53	4.03	0	0	false
128	24	125	103	8.72	3.73	0	0	false
128	25	143	122	8.83	3.83	0	0	false
128	26	135	82	8.75	3.6	0	0	false
128	27	48	401	5.6	5.13	0	1	true
128	28	83	413	5.7	5.4	0	1	false
128	29	62	421	5.41	5.43	0	1	false
128	30	109	431	5.54	4.91	0	1	false
128	31	63	419	5.33	5.36	0	1	false
128	32	85	405	5.35	4.87	0	1	false
128	33	81	394	5.41	5.13	0	1	false
128	34	90	414	5.44	5.15	0	1	false
128	35	96	417	5.48	4.95	0	1	false
128	36	60	409	5.63	5.42	0	1	false
128	37	53	408	5.4	5.17	0	1	false
128	38	84	422	5.84	5.16	0	1	false
128	39	63	397	5.46	5.12	0	1	false
128	40	51	421	5.32	5	0	1	false
128	41	53	409	5.34	5.21	0	1	false
128	42	99	415	5.69	4.93	0	1	false
128	43	90	439	5.45	5.33	0	1	false
128	44	81	403	5.35	5.22	0	1	false
128	45	55	431	5.7	4.89	0	1	false
128	46	61	389	5.82	5.29	0	1	false
128	47	66	405	5.81	4.93	0	1	false
128	48	91	412	5.5	5.4	0	1	false
128	49	106	416	5.6	4.82	0	1	false
128	50	157	355	5.72	5.2	0	1	false
128	51	156	351	5.84	5.44	0	1	false
128	52	150	361	5.41	5.05	0	1	false
128	53	156	361	5.54	5.15	0	1	false
128	54	155	338	5.71	4.92	0	1	false
129	0	116	96	8.81	3.73	0	0	true
129	1	118	59	9.21	3.43	0	0	false
129	2	103	87	9.18	3.64	0	0	false
129	3	120	102	9.01	3.79	0	0	false
129	4	121	116	9.06	3.44	0	0	false
129	5	108	78	8.47	3.99	0	0	false
129	6	145	75	9.09	3.59	0	0	false
129	7	137	87	8.96	3.63	0	0	false
129	8	123	120	9.05	3.55	0	0	false
129	9	136	108	8.91	3.85	0	0	false
129	10	140	123	8.44	3.44	0	0	false
129	11	117	110	9.03	3.73	0	0	false
129	12	112	82	9.01	3.78	0	0	false
129	13	131	90	8.72	3.75	0	0	false
129	14	131	123	8.68	4.01	0	0	false
129	15	120	122	8.92	3.85	0	0	false
129	16	156	82	8.39	3.77	0	0	false
129	17	169	130	8.72	3.51	0	0	false
129	18	125	98	8.85	3.64	0	0	false
129	19	132	105	8.48	3.83	0	0	false
129	20	128	121	8.49	4.01	0	0	false
129	21	163	75	8.37	3.63	0	0	false
129	22	141	116	8.89	3.58	0	0	false
129	23	142	114	8.49	3.87	0	0	false
129	24	117	98	8.37	3.68	0	0	false
129	25	137	116	8.71	3.91	0	0	false
129	26	128	78	9.11	3.73	0	0	false
129	27	51	396	5.6	5.13	0	1	true
129	28	87	409	5.7	5.38	0	1	false
129	29	65	417	5.72	5	0	1	false
129	30	110	426	5.69	5.38	0	1	false
129	31	66	414	5.4	5.04	0	1	false
129	32	85	400	5.84	5.14	0	1	false
129	33	83	389	5.65	5.13	0	1	false
129	34	93	409	5.83	5.34	0	1	false
129	35	97	411	5.57	5.33	0	1	false
129	36	64	405	5.6	5.19	0	1	false
129	37	56	403	5.86	5.29	0	1	false
129	38	86	417	5.51	5.27	0	1	false
129	39	65	392	5.75	4.98	0	1	false
129	40	53	416	5.52	4.91	0	1	false
